date,day_of_week,high_hour,low_hour,p1_hour,p1_type,p2_hour,p2_type,daily_high,daily_low,open_price,close_price,day_return
2024-02-29,3,6,18,6,high,18,low,63676.35,60364.7,62432.11,61130.98,-0.02084071802154368
2024-03-01,4,20,3,3,low,20,high,63114.23,60777.0,61130.99,62387.9,0.020560929898239887
2024-03-02,5,0,14,0,high,14,low,62433.19,61561.12,62387.9,61987.28,-0.006421437490282613
2024-03-03,6,22,7,7,low,22,high,63231.88,61320.0,61987.28,63113.97,0.01817614839689695
2024-03-04,0,23,0,0,low,23,high,68499.0,62300.0,63113.97,68245.71,0.08130909844524128
2024-03-05,1,15,19,15,high,19,low,69000.0,59005.0,68245.71,63724.01,-0.06625617932614378
2024-03-06,2,8,2,2,low,8,high,67641.1,62779.14,63724.01,66074.04,0.03687825044280785
2024-03-07,3,17,1,1,low,17,high,67980.0,65551.0,66074.04,66823.17,0.011337735667442232
2024-03-08,4,15,16,15,high,16,low,69990.0,66082.66,66823.18,68124.19,0.019469441591974664
2024-03-09,5,7,1,1,low,7,high,68541.1,67861.1,68124.2,68313.27,0.002775372041066273
2024-03-10,6,10,22,10,high,22,low,69887.61,68094.75,68313.28,68955.88,0.009406662950454229
2024-03-11,0,19,0,0,low,19,high,72800.0,67024.96,68955.88,72078.1,0.04527851721999634
2024-03-12,1,14,17,14,high,17,low,73000.0,68620.82,72078.1,71452.01,-0.008686272251904685
2024-03-13,2,8,0,0,low,8,high,73650.25,71333.31,71452.0,73072.41,0.02267830151710244
2024-03-14,3,7,19,7,high,19,low,73777.0,68555.0,73072.4,71388.94,-0.02303824699886677
2024-03-15,4,0,9,0,high,9,low,72419.71,65600.0,71388.94,69499.85,-0.026461942143979116
2024-03-16,5,0,23,0,high,23,low,70043.0,64780.0,69499.84,65300.63,-0.06042042686716976
2024-03-17,6,22,7,7,low,22,high,68904.4,64533.0,65300.64,68393.48,0.047363088631290545
2024-03-18,0,5,17,5,high,17,low,68956.0,66565.2,68393.47,67609.99,-0.011455479594762423
2024-03-19,1,0,23,0,high,23,low,68124.11,61555.0,67610.0,61937.4,-0.0839017896760834
2024-03-20,2,22,5,5,low,22,high,68100.0,60775.0,61937.41,67840.51,0.09530750478587967
2024-03-21,3,0,20,0,high,20,low,68240.47,64529.01,67840.51,65501.27,-0.03448146247721307
2024-03-22,4,6,21,6,high,21,low,66649.62,62260.0,65501.28,63796.64,-0.02602452959697886
2024-03-23,5,17,3,3,low,17,high,65999.0,63000.0,63796.64,63990.01,0.0030310373712471787
2024-03-24,6,23,4,4,low,23,high,67628.69,63772.29,63990.02,67209.99,0.05031987800597669
2024-03-25,0,20,2,2,low,20,high,71150.0,66385.06,67210.0,69880.01,0.03972638000297567
2024-03-26,1,7,14,7,high,14,low,71561.1,69280.0,69880.0,69988.0,0.0015455065827132226
2024-03-27,2,13,16,13,high,16,low,71769.54,68359.18,69987.99,69469.99,-0.007401269846440796
2024-03-28,3,14,2,2,low,14,high,71552.06,68903.62,69469.99,70780.6,0.018865844086057886
2024-03-29,4,1,15,1,high,15,low,70916.16,69009.0,70780.6,69850.54,-0.013140041197729492
2024-03-30,5,5,23,5,high,23,low,70321.1,69540.0,69850.53,69582.18,-0.0038417747152384644
2024-03-31,6,23,0,0,low,23,high,71366.0,69562.99,69582.17,71280.01,0.02440050374973929
2024-04-01,0,0,16,0,high,16,low,71288.23,68062.86,71280.0,69649.8,-0.02287037037037033
2024-04-02,1,0,16,0,high,16,low,69674.23,64550.0,69649.81,65463.99,-0.06009808210532089
2024-04-03,2,14,0,0,low,14,high,66903.63,64493.07,65463.99,65963.28,0.0076269411626147575
2024-04-04,3,18,4,4,low,18,high,69309.91,65064.52,65963.27,68487.79,0.03827160175655314
2024-04-05,4,0,12,0,high,12,low,68756.67,65952.56,68487.8,67820.62,-0.0097415890129338
2024-04-06,5,23,2,2,low,23,high,69692.0,67447.83,67820.63,68896.0,0.01585608980630223
2024-04-07,6,16,0,0,low,16,high,70326.29,68824.0,68896.0,69360.39,0.006740449372967943
2024-04-08,0,12,0,0,low,12,high,72797.99,69043.24,69360.38,71620.0,0.032577964538256496
2024-04-09,1,0,17,0,high,17,low,71758.19,68210.0,71620.0,69146.0,-0.03454342362468584
2024-04-10,2,22,13,13,low,22,high,71172.08,67518.0,69146.0,70631.08,0.021477453504179587
2024-04-11,3,7,15,7,high,15,low,71305.89,69567.21,70631.08,70006.23,-0.008846672031632615
2024-04-12,4,4,18,4,high,18,low,71227.46,65086.86,70006.22,67116.52,-0.04127776074754496
2024-04-13,5,4,20,4,high,20,low,67929.0,60660.57,67116.52,63924.51,-0.04755922982896017
2024-04-14,6,23,3,3,low,23,high,65840.0,62134.0,63924.52,65661.84,0.027177677673606307
2024-04-15,0,9,19,9,high,19,low,66867.07,62274.4,65661.85,63419.99,-0.03414250436136063
2024-04-16,1,21,10,10,low,21,high,64365.0,61600.0,63419.99,63793.39,0.00588773350484605
2024-04-17,2,5,16,5,high,16,low,64499.0,59678.16,63793.4,61277.37,-0.03944028692623373
2024-04-18,3,15,6,6,low,15,high,64117.09,60803.35,61277.38,63470.08,0.03578318785822769
2024-04-19,4,11,2,2,low,11,high,65450.0,59600.01,63470.09,63818.01,0.005481637098671288
2024-04-20,5,17,1,1,low,17,high,65419.0,63090.07,63818.01,64940.59,0.017590332258871664
2024-04-21,6,3,16,3,high,16,low,65695.56,64237.5,64940.58,64941.15,8.777254530213757e-06
2024-04-22,0,23,2,2,low,23,high,67232.35,64500.0,64941.15,66819.32,0.028921107802987865
2024-04-23,1,1,12,1,high,12,low,67183.01,65765.81,66819.32,66414.0,-0.006065910278644065
2024-04-24,2,5,20,5,high,20,low,67070.43,63606.06,66414.0,64289.59,-0.031987382178456404
2024-04-25,3,21,13,13,low,21,high,65297.94,62794.0,64289.58,64498.34,0.0032471825138691954
2024-04-26,4,14,15,14,high,15,low,64820.01,63297.48,64498.33,63770.01,-0.011292075314198053
2024-04-27,5,0,1,0,high,1,low,63923.41,62391.24,63770.0,63461.98,-0.0048301709267680225
2024-04-28,6,3,23,3,high,23,low,64370.0,62781.0,63461.98,63118.62,-0.005410483568271909
2024-04-29,0,23,13,13,low,23,high,64228.35,61765.53,63118.62,63866.0,0.011840879917843536
2024-04-30,1,0,19,0,high,19,low,64734.0,59191.6,63866.0,60672.0,-0.05001096044843892
2024-05-01,2,0,8,0,high,8,low,60841.63,56552.82,60672.01,58364.97,-0.038024782762265515
2024-05-02,3,21,1,1,low,21,high,59625.0,56911.84,58364.97,59060.61,0.011918793070569545
2024-05-03,4,23,0,0,low,23,high,63333.0,58811.32,59060.6,62882.01,0.06470320315066226
2024-05-04,5,11,2,2,low,11,high,64540.0,62541.03,62882.01,63892.04,0.016062304624168324
2024-05-05,6,15,1,1,low,15,high,64646.0,62822.17,63892.03,64012.0,0.0018776989868689595
2024-05-06,0,8,19,8,high,19,low,65500.0,62700.0,64012.0,63165.19,-0.013228925826407513
2024-05-07,1,8,23,8,high,23,low,64422.41,62261.0,63165.18,62312.08,-0.013505858765858001
2024-05-08,2,4,23,4,high,23,low,63020.22,60888.0,62312.07,61193.03,-0.017958639473861178
2024-05-09,3,22,11,11,low,22,high,63429.03,60630.0,61193.03,63074.01,0.030738468090238436
2024-05-10,4,12,17,12,high,17,low,63469.13,60187.12,63074.0,60799.99,-0.03605304879982246
2024-05-11,5,15,11,11,low,15,high,61515.0,60487.09,60799.99,60825.99,0.0004276316492815213
2024-05-12,6,16,7,7,low,16,high,61888.0,60610.0,60825.99,61483.99,0.010817744191257717
2024-05-13,0,16,3,3,low,16,high,63450.0,60749.21,61484.0,62940.08,0.023682258799037178
2024-05-14,1,0,14,0,high,14,low,63118.36,61142.77,62940.09,61577.49,-0.02164915874762808
2024-05-15,2,23,0,0,low,23,high,66444.16,61319.47,61577.49,66206.5,0.07517373637671822
2024-05-16,3,12,17,12,high,17,low,66752.01,64602.77,66206.51,65235.21,-0.014670762739192803
2024-05-17,4,15,1,1,low,15,high,67451.2,65106.38,65235.21,67024.0,0.027420621471135005
2024-05-18,5,11,15,11,high,15,low,67400.01,66600.0,67024.0,66915.2,-0.0016232991167343476
2024-05-19,6,10,19,10,high,19,low,67700.0,65857.25,66915.2,66274.01,-0.009582127827459267
2024-05-20,0,23,1,1,low,23,high,71515.56,66060.31,66274.0,71446.62,0.0780490086610133
2024-05-21,1,0,19,0,high,19,low,71979.0,69162.94,71446.62,70148.34,-0.01817132846872251
2024-05-22,2,16,21,16,high,21,low,70666.0,68842.19,70148.34,69166.62,-0.013994914206095272
2024-05-23,3,12,20,12,high,20,low,70096.12,66312.16,69166.62,67969.65,-0.017305602037514647
2024-05-24,4,19,8,8,low,19,high,69250.0,66600.12,67969.66,68549.99,0.00853807419369174
2024-05-25,5,11,0,0,low,11,high,69610.0,68500.0,68549.99,69290.57,0.010803502670095236
2024-05-26,6,8,21,8,high,21,low,69562.23,68128.01,69290.56,68507.67,-0.011298653092138372
2024-05-27,0,16,11,11,low,16,high,70687.56,68250.0,68507.67,69436.43,0.013557022155329394
2024-05-28,1,1,18,1,high,18,low,69591.81,67277.91,69436.43,68398.39,-0.014949501292045022
2024-05-29,2,4,16,4,high,16,low,68935.68,67124.65,68398.4,67652.42,-0.010906395471239035
2024-05-30,3,17,8,8,low,17,high,69500.0,67128.0,67652.41,68352.17,0.010343460048208108
2024-05-31,4,12,16,12,high,16,low,69044.1,66670.0,68352.17,67540.01,-0.01188199291990296
2024-06-01,5,17,1,1,low,17,high,67900.0,67428.44,67540.01,67766.85,0.003358601812466582
2024-06-02,6,14,19,14,high,19,low,68460.0,67257.47,67766.84,67765.63,-1.7855340458428503e-05
2024-06-03,0,13,0,0,low,13,high,70288.0,67612.48,67765.62,68809.9,0.015410174067617162
2024-06-04,1,18,9,9,low,18,high,71063.45,68567.32,68809.89,70537.84,0.0251119424838493
2024-06-05,2,16,14,14,low,16,high,71758.0,70383.66,70537.83,71108.0,0.008083180330327688
2024-06-06,3,15,20,15,high,20,low,71700.0,70117.64,71108.0,70799.06,-0.004344658828823794
2024-06-07,4,12,18,12,high,18,low,71997.02,68420.0,70799.06,69355.6,-0.020388123797123747
2024-06-08,5,7,13,7,high,13,low,69582.2,69168.02,69355.6,69310.46,-0.0006508486697541282
2024-06-09,6,19,3,3,low,19,high,69857.14,69130.24,69310.46,69648.14,0.0048719919042521575
2024-06-10,0,15,9,9,low,15,high,70195.94,69172.29,69648.15,69540.0,-0.0015528050637381493
2024-06-11,1,0,15,0,high,15,low,69590.01,66051.0,69540.0,67314.24,-0.03200690250215696
2024-06-12,2,15,1,1,low,15,high,69999.0,66905.0,67314.23,68263.99,0.01410934953872323
2024-06-13,3,12,16,12,high,16,low,68449.3,66251.78,68263.98,66773.01,-0.021841240431630285
2024-06-14,4,13,18,13,high,18,low,67370.24,65078.0,66773.01,66043.99,-0.010917884336799997
2024-06-15,5,15,20,15,high,20,low,66478.48,65857.1,66043.99,66228.25,0.0027899586321176954
2024-06-16,6,22,4,4,low,22,high,66998.7,66034.5,66228.25,66676.87,0.006773846508098815
2024-06-17,0,18,14,14,low,18,high,67298.81,65130.0,66676.86,66504.33,-0.002587554362937889
2024-06-18,1,0,19,0,high,19,low,66588.23,64060.0,66504.33,65175.32,-0.019983811580388856
2024-06-19,2,4,20,4,high,20,low,65727.54,64666.0,65175.32,64974.37,-0.0030832222994838705
2024-06-20,3,11,16,11,high,16,low,66482.94,64559.15,64974.37,64869.99,-0.0016064796011104787
2024-06-21,4,2,13,2,high,13,low,65066.66,63379.35,64869.99,64143.56,-0.011198244365383752
2024-06-22,5,8,0,0,low,8,high,64546.81,63943.82,64143.56,64262.01,0.0018466390078755274
2024-06-23,6,1,23,1,high,23,low,64521.0,63178.32,64262.01,63210.01,-0.01637048078639308
2024-06-24,0,2,20,2,high,20,low,63369.8,58402.0,63210.01,60293.3,-0.04614316624851031
2024-06-25,1,19,0,0,low,19,high,62420.0,60257.06,60293.3,61806.01,0.02508918901436808
2024-06-26,2,2,20,2,high,20,low,62487.81,60712.0,61806.01,60864.99,-0.01522538018551924
2024-06-27,3,14,6,6,low,14,high,62389.22,60606.63,60864.98,61706.47,0.013825520028101512
2024-06-28,4,1,20,1,high,20,low,62225.31,60063.0,61706.46,60427.84,-0.02072100716845534
2024-06-29,5,11,0,0,low,11,high,61224.0,60383.77,60427.84,60986.68,0.009248055201046467
2024-06-30,6,23,5,5,low,23,high,63058.76,60712.21,60986.68,62772.01,0.02927409722909989
2024-07-01,0,18,13,13,low,18,high,63861.76,62497.2,62772.01,62899.99,0.002038806786655325
2024-07-02,1,3,16,3,high,16,low,63288.83,61806.28,62900.0,62135.47,-0.01215468998410173
2024-07-03,2,0,21,0,high,21,low,62285.94,59400.0,62135.46,60208.58,-0.031010955740892517
2024-07-04,3,1,13,1,high,13,low,60498.19,56771.0,60208.57,57050.01,-0.052460305899974004
2024-07-05,4,0,4,0,high,4,low,57546.0,53485.93,57050.02,56628.79,-0.00738352063680251
2024-07-06,5,23,5,5,low,23,high,58475.0,56018.0,56628.79,58230.13,0.0282778424190239
2024-07-07,6,2,23,2,high,23,low,58449.46,55724.37,58230.13,55857.81,-0.040740420809639265
2024-07-08,0,9,1,1,low,9,high,58236.73,54260.16,55857.81,56714.62,0.015339126256471654
2024-07-09,1,18,0,0,low,18,high,58296.0,56289.45,56714.61,58050.0,0.023545784763396933
2024-07-10,2,5,20,5,high,20,low,59470.0,57157.79,58050.0,57725.85,-0.0055839793281654
2024-07-11,3,12,3,3,low,12,high,59650.0,57050.0,57725.85,57339.89,-0.006686086042907971
2024-07-12,4,18,1,1,low,18,high,58526.68,56542.47,57339.89,57889.1,0.009578148824491975
2024-07-13,5,23,5,5,low,23,high,59850.0,57756.63,57889.09,59204.02,0.022714642776384988
2024-07-14,6,21,0,0,low,21,high,61420.69,59194.01,59204.01,60797.91,0.026922162873764824
2024-07-15,0,23,0,0,low,23,high,64900.0,60632.3,60797.91,64724.14,0.06457837119729931
2024-07-16,1,23,8,8,low,23,high,65388.97,62373.24,64724.06,65043.99,0.004942984108228073
2024-07-17,2,1,16,1,high,16,low,66128.63,63854.0,65044.0,64087.99,-0.014697896808314403
2024-07-18,3,2,19,2,high,19,low,65133.3,63238.48,64087.99,63987.92,-0.0015614470043451153
2024-07-19,4,19,1,1,low,19,high,67386.0,63300.67,63987.92,66660.0,0.041759132036171855
2024-07-20,5,17,1,1,low,17,high,67598.0,66222.46,66660.01,67139.96,0.007199968916896528
2024-07-21,6,22,18,18,low,22,high,68366.66,65777.0,67139.97,68165.34,0.015272124786472132
2024-07-22,0,0,15,0,high,15,low,68474.55,66559.97,68165.35,67532.01,-0.009291230808614803
2024-07-23,1,0,19,0,high,19,low,67750.98,65441.08,67532.0,65936.01,-0.023633092459870955
2024-07-24,2,14,23,14,high,23,low,67102.01,65111.0,65936.0,65376.0,-0.008493084202863382
2024-07-25,3,22,14,14,low,22,high,66175.49,63456.7,65376.01,65799.95,0.006484641690430405
2024-07-26,4,21,0,0,low,21,high,68200.0,65722.63,65799.95,67907.99,0.03203710641117521
2024-07-27,5,14,20,14,high,20,low,69399.99,66650.0,67908.0,67896.5,-0.00016934676326795076
2024-07-28,6,18,5,5,low,18,high,68318.43,67066.66,67896.49,68249.88,0.00520483459454236
2024-07-29,0,13,17,13,high,17,low,70079.99,66428.0,68249.88,66784.69,-0.02146802309396005
2024-07-30,1,7,20,7,high,20,low,67000.0,65302.67,66784.68,66188.0,-0.008934384352818537
2024-07-31,2,13,21,13,high,21,low,66849.24,64530.0,66188.0,64628.0,-0.023569227050220583
2024-08-01,3,22,17,17,low,22,high,65659.78,62302.0,64628.01,65354.02,0.011233674067946618
2024-08-02,4,0,22,0,high,22,low,65596.14,61230.01,65354.02,61498.33,-0.05899698289408969
2024-08-03,5,12,21,12,high,21,low,62198.22,59850.0,61498.34,60697.99,-0.013014172415060286
2024-08-04,6,2,17,2,high,17,low,61117.63,57122.77,60697.99,58161.0,-0.04179693594466634
2024-08-05,0,0,6,0,high,6,low,58305.59,49000.0,58161.0,54018.81,-0.07121937380719043
2024-08-06,1,18,0,0,low,18,high,57040.99,53950.0,54018.82,56022.01,0.03708318693373906
2024-08-07,2,10,22,10,high,22,low,57736.05,54558.62,56022.0,55134.16,-0.01584805969083568
2024-08-08,3,23,0,0,low,23,high,62745.14,54730.0,55133.76,61685.99,0.11884242975628717
2024-08-09,4,0,14,0,high,14,low,61744.37,59535.0,61686.0,60837.99,-0.013747203579418377
2024-08-10,5,0,4,0,high,4,low,61470.58,60242.0,60837.99,60923.51,0.0014057006156844446
2024-08-11,6,9,20,9,high,20,low,61858.0,58286.73,60923.51,58712.59,-0.03629009556409349
2024-08-12,0,14,7,7,low,14,high,60711.09,57642.21,58712.59,59346.64,0.01079921699928419
2024-08-13,1,17,10,10,low,17,high,61578.1,58392.88,59346.64,60587.15,0.02090278404977943
2024-08-14,2,12,22,12,high,22,low,61800.0,58433.18,60587.16,58683.39,-0.03142200426625054
2024-08-15,3,16,20,16,high,20,low,59849.38,56078.54,58683.39,57541.06,-0.01946598517911119
2024-08-16,4,19,1,1,low,19,high,59817.76,57098.62,57541.05,58874.6,0.023175628529545352
2024-08-17,5,16,0,0,low,16,high,59700.0,58785.05,58874.59,59491.99,0.010486697232201558
2024-08-18,6,12,23,12,high,23,low,60284.99,58408.92,59491.99,58427.35,-0.01789551837146479
2024-08-19,0,23,10,10,low,23,high,59617.63,57787.3,58427.35,59438.5,0.017306107499313276
2024-08-20,1,5,16,5,high,16,low,61400.0,58548.23,59438.5,59013.8,-0.007145200501358498
2024-08-21,2,20,1,1,low,20,high,61820.93,58783.47,59013.8,61156.03,0.03630049242719492
2024-08-22,3,10,2,2,low,10,high,61400.0,59724.87,61156.03,60375.84,-0.012757368324922372
2024-08-23,4,22,0,0,low,22,high,64955.0,60342.14,60375.83,64037.24,0.06064363835660721
2024-08-24,5,9,21,9,high,21,low,64494.5,63531.0,64037.24,64157.01,0.001870317958737823
2024-08-25,6,23,9,9,low,23,high,65000.0,63773.27,64157.02,64220.0,0.0009816540730851152
2024-08-26,0,0,23,0,high,23,low,64481.0,62800.0,64219.99,62834.0,-0.021581909308923872
2024-08-27,1,1,22,1,high,22,low,63212.0,58034.01,62834.0,59415.0,-0.05441321577489894
2024-08-28,2,10,16,10,high,16,low,60234.98,57860.0,59415.0,59034.9,-0.006397374400403914
2024-08-29,3,15,22,15,high,22,low,61166.99,58713.09,59034.9,59359.01,0.005490142271774841
2024-08-30,4,12,16,12,high,16,low,59944.07,57701.1,59359.0,59123.99,-0.003959130039252717
2024-08-31,5,0,17,0,high,17,low,59462.38,58744.0,59123.99,58973.99,-0.0025370412247211326
2024-09-01,6,0,14,0,high,14,low,59076.59,57201.0,58974.0,57301.86,-0.0283538508495269
2024-09-02,0,23,0,0,low,23,high,59425.69,57128.0,57301.77,59132.13,0.031942468792848816
2024-09-03,1,2,23,2,high,23,low,59809.65,57415.0,59132.12,57487.73,-0.02780874421549573
2024-09-04,2,16,1,1,low,16,high,58519.0,55606.0,57487.74,57970.9,0.008404574610169116
2024-09-05,3,0,21,0,high,21,low,58327.07,55643.65,57970.9,56180.0,-0.0308930860138449
2024-09-06,4,13,21,13,high,21,low,57008.0,52550.0,56180.0,53962.97,-0.03946297614809539
2024-09-07,5,16,1,1,low,16,high,54850.0,53745.54,53962.97,54160.86,0.003667144339905669
2024-09-08,6,22,16,16,low,22,high,55318.0,53629.01,54160.86,54869.95,0.013092295801802196
2024-09-09,0,21,5,5,low,21,high,58088.0,54591.96,54869.95,57042.0,0.03958541970605045
2024-09-10,1,19,4,4,low,19,high,58044.36,56386.4,57042.01,57635.99,0.010413027170676417
2024-09-11,2,18,14,14,low,18,high,57981.71,55545.19,57635.99,57338.0,-0.005170207018218963
2024-09-12,3,14,0,0,low,14,high,58588.0,57324.0,57338.0,58132.32,0.013853291011196757
2024-09-13,4,22,12,12,low,22,high,60625.0,57632.62,58132.31,60498.0,0.0406949250769495
2024-09-14,5,0,18,0,high,18,low,60610.45,59400.0,60497.99,59993.03,-0.008346723585362079
2024-09-15,6,15,23,15,high,23,low,60395.8,58691.05,59993.02,59132.0,-0.014352002949676427
2024-09-16,0,0,17,0,high,17,low,59210.7,57493.3,59132.0,58213.99,-0.015524758168166172
2024-09-17,1,15,0,0,low,15,high,61320.0,57610.01,58213.99,60313.99,0.03607380287796799
2024-09-18,2,23,16,16,low,23,high,61786.24,59174.8,60313.99,61759.99,0.023974537250810304
2024-09-19,3,17,1,1,low,17,high,63850.0,61555.0,61759.98,62947.99,0.019235919441683673
2024-09-20,4,4,18,4,high,18,low,64133.32,62350.0,62948.0,63201.05,0.004019984749316943
2024-09-21,5,23,5,5,low,23,high,63559.9,62758.0,63201.05,63348.96,0.0023403092195461344
2024-09-23,0,3,0,0,low,3,high,64745.88,62538.75,63578.76,63339.99,-0.003755499478127665
2024-09-24,1,22,2,2,low,22,high,64688.0,62700.0,63339.99,64262.7,0.014567574134444908
2024-09-25,2,1,23,1,high,23,low,64817.99,62947.08,64262.7,63152.01,-0.017283587524333635
2024-09-26,3,17,1,1,low,17,high,65839.0,62670.0,63152.01,65173.99,0.032017666579416806
2024-09-27,4,14,3,3,low,14,high,66498.0,64819.9,65173.99,65769.95,0.009144138635673512
2024-09-28,5,3,13,3,high,13,low,66260.0,65422.23,65769.95,65858.0,0.00133875728961331
2024-09-29,6,20,7,7,low,20,high,66076.12,65432.0,65858.0,65602.01,-0.0038869993015276084
2024-09-30,0,0,23,0,high,23,low,65618.8,62856.3,65602.01,63327.59,-0.03466997428889753
2024-10-01,1,7,20,7,high,20,low,64130.63,60164.0,63327.6,60805.78,-0.03982181544855639
2024-10-02,2,16,19,16,high,19,low,62390.31,60000.0,60804.92,60649.28,-0.002559661290566609
2024-10-03,3,4,13,4,high,13,low,61477.19,59828.11,60649.27,60752.71,0.0017055440238605071
2024-10-04,4,20,0,0,low,20,high,62484.85,60459.9,60752.72,62086.0,0.021946013281380634
2024-10-05,5,13,3,3,low,13,high,62370.56,61689.26,62086.0,62058.0,-0.0004509873401410946
2024-10-06,6,19,4,4,low,19,high,62975.0,61798.97,62058.01,62819.91,0.012277222553543072
2024-10-07,0,14,23,14,high,23,low,64478.19,62128.0,62819.91,62224.0,-0.009486005312646954
2024-10-08,1,14,19,14,high,19,low,63200.0,61860.31,62224.01,62160.49,-0.0010208278122866732
2024-10-09,2,6,20,6,high,20,low,62543.75,60301.0,62160.5,60636.02,-0.02452489925274094
2024-10-10,3,11,18,11,high,18,low,61321.68,58946.0,60636.01,60326.39,-0.005106206691370402
2024-10-11,4,19,1,1,low,19,high,63417.56,60087.64,60326.4,62540.0,0.03669371949925735
2024-10-12,5,15,3,3,low,15,high,63480.0,62487.23,62539.99,63206.22,0.010652863871580459
2024-10-13,6,0,15,0,high,15,low,63285.72,62050.0,63206.23,62870.02,-0.0053192541304869214
2024-10-14,0,22,0,0,low,22,high,66500.0,62457.81,62870.02,66083.99,0.051120868102157574
2024-10-15,1,14,15,14,high,15,low,67950.0,64800.01,66084.0,67074.14,0.014983051873373274
2024-10-16,2,11,1,1,low,11,high,68424.0,66750.49,67074.14,67620.01,0.008138307848598512
2024-10-17,3,0,14,0,high,14,low,67939.4,66666.0,67620.0,67421.78,-0.002931381248151452
2024-10-18,4,18,0,0,low,18,high,69000.0,67192.36,67421.78,68428.0,0.014924257413553917
2024-10-19,5,3,17,3,high,17,low,68693.26,68010.0,68427.99,68378.0,-0.0007305490048736669
2024-10-20,6,22,3,3,low,22,high,69400.0,68100.0,68377.99,69031.99,0.009564481202211412
2024-10-21,0,0,15,0,high,15,low,69519.52,66840.67,69032.0,67377.5,-0.023967145671572605
2024-10-22,1,22,0,0,low,22,high,67836.01,66571.42,67377.5,67426.0,0.0007198248673518608
2024-10-23,2,0,18,0,high,18,low,67472.83,65260.0,67426.01,66668.65,-0.011232460589021961
2024-10-24,3,21,0,0,low,21,high,68850.0,66510.0,66668.65,68198.28,0.02294376742291924
2024-10-25,4,14,23,14,high,23,low,68771.49,65596.29,68198.27,66698.33,-0.021993813039539012
2024-10-26,5,20,2,2,low,20,high,67454.55,66439.9,66698.32,67092.76,0.0059137921314957815
2024-10-27,6,22,1,1,low,22,high,68332.05,66913.73,67092.76,68021.7,0.013845607186229967
2024-10-28,0,22,5,5,low,22,high,70270.0,67618.0,68021.69,69962.21,0.02852795924358839
2024-10-29,1,19,0,0,low,19,high,73620.12,69760.0,69962.21,72736.42,0.03965297837218109
2024-10-30,2,21,13,13,low,21,high,72961.0,71436.0,72736.41,72344.74,-0.005384785968952801
2024-10-31,3,10,20,10,high,20,low,72700.0,69685.76,72344.75,70292.01,-0.02837441555883468
